transaction_id,transaction_date,transaction_time,store_id,store_location,product_id,transaction_qty,unit_price,Total_Bill,product_category,product_type,product_detail,Size,Month Name,Day Name,Hour,Month,Day of Week
72368,21-04-2023,9:33:55,5,Lower Manhattan,57,2,3.1,6.2,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Large,April,Friday,9,4,4
72369,21-04-2023,9:34:04,5,Lower Manhattan,47,2,3,6,Tea,Brewed Green tea,Serenity Green Tea,Large,April,Friday,9,4,4
72370,21-04-2023,9:34:11,8,Hell's Kitchen,24,2,3,6,Coffee,Drip coffee,Our Old Time Diner Blend,Large,April,Friday,9,4,4
72371,21-04-2023,9:34:18,3,Astoria,54,2,2.5,5,Tea,Brewed Chai tea,Morning Sunrise Chai,Regular,April,Friday,9,4,4
72372,21-04-2023,9:35:26,8,Hell's Kitchen,26,1,3,3,Coffee,Organic brewed coffee,Brazilian,Regular,April,Friday,9,4,4
72373,21-04-2023,9:36:48,8,Hell's Kitchen,56,2,2.55,5.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Regular,April,Friday,9,4,4
72374,21-04-2023,9:36:57,8,Hell's Kitchen,29,2,2.5,5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Regular,April,Friday,9,4,4
72375,21-04-2023,9:36:57,8,Hell's Kitchen,78,1,4.5,4.5,Bakery,Scone,Scottish Cream Scone,Not Defined,April,Friday,9,4,4
72376,21-04-2023,9:37:14,8,Hell's Kitchen,32,1,3,3,Coffee,Gourmet brewed coffee,Ethiopia,Regular,April,Friday,9,4,4
72377,21-04-2023,9:37:14,8,Hell's Kitchen,74,2,3.5,7,Bakery,Biscotti,Ginger Biscotti,Not Defined,April,Friday,9,4,4
72378,21-04-2023,9:37:15,3,Astoria,38,1,3.75,3.75,Coffee,Barista Espresso,Latte,Not Defined,April,Friday,9,4,4
72379,21-04-2023,9:37:15,3,Astoria,64,2,0.8,1.6,Flavours,Regular syrup,Hazelnut syrup,Not Defined,April,Friday,9,4,4
72380,21-04-2023,9:37:41,3,Astoria,31,2,2.2,4.4,Coffee,Gourmet brewed coffee,Ethiopia,Small,April,Friday,9,4,4
72381,21-04-2023,9:37:49,5,Lower Manhattan,44,2,2.5,5,Tea,Brewed herbal tea,Peppermint,Regular,April,Friday,9,4,4
72382,21-04-2023,9:38:15,8,Hell's Kitchen,54,1,2.5,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Regular,April,Friday,9,4,4
72383,21-04-2023,9:38:47,3,Astoria,71,1,3.75,3.75,Bakery,Pastry,Chocolate Croissant,Not Defined,April,Friday,9,4,4
72384,21-04-2023,9:39:10,8,Hell's Kitchen,56,1,2.55,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Regular,April,Friday,9,4,4
72385,21-04-2023,9:39:10,8,Hell's Kitchen,73,1,3.75,3.75,Bakery,Pastry,Almond Croissant,Not Defined,April,Friday,9,4,4
72386,21-04-2023,9:40:29,3,Astoria,41,1,4.25,4.25,Coffee,Barista Espresso,Cappuccino,Large,April,Friday,9,4,4
72387,21-04-2023,9:40:29,3,Astoria,63,2,0.8,1.6,Flavours,Regular syrup,Carmel syrup,Not Defined,April,Friday,9,4,4
72388,21-04-2023,9:40:29,3,Astoria,72,1,3.25,3.25,Bakery,Scone,Ginger Scone,Not Defined,April,Friday,9,4,4
72389,21-04-2023,9:40:50,5,Lower Manhattan,71,1,3.75,3.75,Bakery,Pastry,Chocolate Croissant,Not Defined,April,Friday,9,4,4
72390,21-04-2023,9:41:46,3,Astoria,46,2,2.5,5,Tea,Brewed Green tea,Serenity Green Tea,Regular,April,Friday,9,4,4
72391,21-04-2023,9:41:46,3,Astoria,72,1,3.25,3.25,Bakery,Scone,Ginger Scone,Not Defined,April,Friday,9,4,4
72392,21-04-2023,9:41:46,3,Astoria,82,1,23,23,Branded,Housewares,I Need My Bean! Diner mug,Not Defined,April,Friday,9,4,4
72393,21-04-2023,9:41:59,8,Hell's Kitchen,30,1,3,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Large,April,Friday,9,4,4
72394,21-04-2023,9:43:02,8,Hell's Kitchen,57,1,3.1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Large,April,Friday,9,4,4
72395,21-04-2023,9:43:33,3,Astoria,49,2,3,6,Tea,Brewed Black tea,English Breakfast,Large,April,Friday,9,4,4
72396,21-04-2023,9:44:12,5,Lower Manhattan,46,3,2.5,7.5,Tea,Brewed Green tea,Serenity Green Tea,Regular,April,Friday,9,4,4
72397,21-04-2023,9:44:12,5,Lower Manhattan,78,1,4.5,4.5,Bakery,Scone,Scottish Cream Scone,Not Defined,April,Friday,9,4,4
72398,21-04-2023,9:44:52,8,Hell's Kitchen,33,2,3.5,7,Coffee,Gourmet brewed coffee,Ethiopia,Large,April,Friday,9,4,4
72399,21-04-2023,9:44:58,3,Astoria,24,2,3,6,Coffee,Drip coffee,Our Old Time Diner Blend,Large,April,Friday,9,4,4
72400,21-04-2023,9:46:06,5,Lower Manhattan,43,3,3,9,Tea,Brewed herbal tea,Lemon Grass,Large,April,Friday,9,4,4
72401,21-04-2023,9:46:06,5,Lower Manhattan,74,1,3.5,3.5,Bakery,Biscotti,Ginger Biscotti,Not Defined,April,Friday,9,4,4
72402,21-04-2023,9:46:25,5,Lower Manhattan,61,2,4.75,9.5,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Large,April,Friday,9,4,4
72403,21-04-2023,9:46:30,3,Astoria,23,2,2.5,5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,April,Friday,9,4,4
72404,21-04-2023,9:47:55,5,Lower Manhattan,27,1,3.5,3.5,Coffee,Organic brewed coffee,Brazilian,Large,April,Friday,9,4,4
72405,21-04-2023,9:48:43,8,Hell's Kitchen,48,1,2.5,2.5,Tea,Brewed Black tea,English Breakfast,Regular,April,Friday,9,4,4
72406,21-04-2023,9:50:29,8,Hell's Kitchen,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Friday,9,4,4
72407,21-04-2023,9:50:34,5,Lower Manhattan,50,2,2.5,5,Tea,Brewed Black tea,Earl Grey,Regular,April,Friday,9,4,4
72408,21-04-2023,9:50:37,8,Hell's Kitchen,61,1,4.75,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Large,April,Friday,9,4,4
72409,21-04-2023,9:51:04,3,Astoria,47,2,3,6,Tea,Brewed Green tea,Serenity Green Tea,Large,April,Friday,9,4,4
72410,21-04-2023,9:51:23,3,Astoria,55,1,4,4,Tea,Brewed Chai tea,Morning Sunrise Chai,Large,April,Friday,9,4,4
72411,21-04-2023,9:51:55,5,Lower Manhattan,48,3,2.5,7.5,Tea,Brewed Black tea,English Breakfast,Regular,April,Friday,9,4,4
72412,21-04-2023,9:51:55,5,Lower Manhattan,3,1,14.75,14.75,Coffee beans,Espresso Beans,Espresso Roast,Not Defined,April,Friday,9,4,4
72413,21-04-2023,9:52:30,3,Astoria,48,2,2.5,5,Tea,Brewed Black tea,English Breakfast,Regular,April,Friday,9,4,4
72414,21-04-2023,9:53:31,5,Lower Manhattan,57,3,3.1,9.3,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Large,April,Friday,9,4,4
72415,21-04-2023,9:53:31,5,Lower Manhattan,75,1,3.5,3.5,Bakery,Pastry,Croissant,Not Defined,April,Friday,9,4,4
72416,21-04-2023,9:53:40,8,Hell's Kitchen,40,1,3.75,3.75,Coffee,Barista Espresso,Cappuccino,Not Defined,April,Friday,9,4,4
72417,21-04-2023,9:53:40,8,Hell's Kitchen,64,2,0.8,1.6,Flavours,Regular syrup,Hazelnut syrup,Not Defined,April,Friday,9,4,4
72418,21-04-2023,9:53:51,3,Astoria,28,2,2,4,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Small,April,Friday,9,4,4
72419,21-04-2023,9:54:12,8,Hell's Kitchen,27,2,3.5,7,Coffee,Organic brewed coffee,Brazilian,Large,April,Friday,9,4,4
72420,21-04-2023,9:54:12,8,Hell's Kitchen,2,1,18,18,Coffee beans,House blend Beans,Our Old Time Diner Blend,Not Defined,April,Friday,9,4,4
72421,21-04-2023,9:54:49,5,Lower Manhattan,46,3,2.5,7.5,Tea,Brewed Green tea,Serenity Green Tea,Regular,April,Friday,9,4,4
72422,21-04-2023,9:55:02,8,Hell's Kitchen,61,1,4.75,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Large,April,Friday,9,4,4
72423,21-04-2023,9:55:04,5,Lower Manhattan,47,1,3,3,Tea,Brewed Green tea,Serenity Green Tea,Large,April,Friday,9,4,4
72424,21-04-2023,9:55:04,5,Lower Manhattan,75,1,3.5,3.5,Bakery,Pastry,Croissant,Not Defined,April,Friday,9,4,4
72425,21-04-2023,9:55:33,3,Astoria,40,1,3.75,3.75,Coffee,Barista Espresso,Cappuccino,Not Defined,April,Friday,9,4,4
72426,21-04-2023,9:55:33,3,Astoria,84,1,0.8,0.8,Flavours,Regular syrup,Chocolate syrup,Not Defined,April,Friday,9,4,4
72427,21-04-2023,9:57:01,5,Lower Manhattan,30,2,3,6,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Large,April,Friday,9,4,4
72428,21-04-2023,9:57:13,3,Astoria,49,2,3,6,Tea,Brewed Black tea,English Breakfast,Large,April,Friday,9,4,4
72429,21-04-2023,9:57:38,8,Hell's Kitchen,60,1,3.75,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Regular,April,Friday,9,4,4
72430,21-04-2023,9:59:44,8,Hell's Kitchen,43,2,3,6,Tea,Brewed herbal tea,Lemon Grass,Large,April,Friday,9,4,4
72431,21-04-2023,10:00:15,8,Hell's Kitchen,43,2,3,6,Tea,Brewed herbal tea,Lemon Grass,Large,April,Friday,10,4,4
72432,21-04-2023,10:00:15,8,Hell's Kitchen,79,1,3.75,3.75,Bakery,Scone,Jumbo Savory Scone,Not Defined,April,Friday,10,4,4
72433,21-04-2023,10:00:31,8,Hell's Kitchen,55,2,4,8,Tea,Brewed Chai tea,Morning Sunrise Chai,Large,April,Friday,10,4,4
72434,21-04-2023,10:00:31,8,Hell's Kitchen,71,1,3.75,3.75,Bakery,Pastry,Chocolate Croissant,Not Defined,April,Friday,10,4,4
72435,21-04-2023,10:00:31,8,Hell's Kitchen,2,1,18,18,Coffee beans,House blend Beans,Our Old Time Diner Blend,Not Defined,April,Friday,10,4,4
72436,21-04-2023,10:00:56,5,Lower Manhattan,48,3,2.5,7.5,Tea,Brewed Black tea,English Breakfast,Regular,April,Friday,10,4,4
72437,21-04-2023,10:00:56,5,Lower Manhattan,69,1,3.25,3.25,Bakery,Biscotti,Hazelnut Biscotti,Not Defined,April,Friday,10,4,4
72438,21-04-2023,10:01:46,3,Astoria,61,1,4.75,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Large,April,Friday,10,4,4
72439,21-04-2023,10:01:46,3,Astoria,71,1,3.75,3.75,Bakery,Pastry,Chocolate Croissant,Not Defined,April,Friday,10,4,4
72440,21-04-2023,10:01:59,8,Hell's Kitchen,25,1,2.2,2.2,Coffee,Organic brewed coffee,Brazilian,Small,April,Friday,10,4,4
72441,21-04-2023,10:02:28,8,Hell's Kitchen,57,2,3.1,6.2,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Large,April,Friday,10,4,4
72442,21-04-2023,10:02:28,8,Hell's Kitchen,44,1,2.5,2.5,Tea,Brewed herbal tea,Peppermint,Regular,April,Friday,10,4,4
72443,21-04-2023,10:02:29,8,Hell's Kitchen,47,1,3,3,Tea,Brewed Green tea,Serenity Green Tea,Large,April,Friday,10,4,4
72444,21-04-2023,10:02:30,3,Astoria,52,1,2.5,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Regular,April,Friday,10,4,4
72445,21-04-2023,10:02:40,8,Hell's Kitchen,28,1,2,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Small,April,Friday,10,4,4
72446,21-04-2023,10:03:07,8,Hell's Kitchen,47,1,3,3,Tea,Brewed Green tea,Serenity Green Tea,Large,April,Friday,10,4,4
72447,21-04-2023,10:03:20,5,Lower Manhattan,23,1,2.5,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,April,Friday,10,4,4
72448,21-04-2023,10:03:47,5,Lower Manhattan,52,2,2.5,5,Tea,Brewed Chai tea,Traditional Blend Chai,Regular,April,Friday,10,4,4
72449,21-04-2023,10:03:47,5,Lower Manhattan,69,1,3.25,3.25,Bakery,Biscotti,Hazelnut Biscotti,Not Defined,April,Friday,10,4,4
72450,21-04-2023,10:04:44,8,Hell's Kitchen,29,1,2.5,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Regular,April,Friday,10,4,4
72451,21-04-2023,10:06:15,5,Lower Manhattan,31,3,2.2,6.6,Coffee,Gourmet brewed coffee,Ethiopia,Small,April,Friday,10,4,4
72452,21-04-2023,10:07:03,5,Lower Manhattan,36,2,3.75,7.5,Coffee,Premium brewed coffee,Jamaican Coffee River,Large,April,Friday,10,4,4
72453,21-04-2023,10:07:03,5,Lower Manhattan,79,1,3.75,3.75,Bakery,Scone,Jumbo Savory Scone,Not Defined,April,Friday,10,4,4
72454,21-04-2023,10:07:57,3,Astoria,59,2,4.5,9,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Friday,10,4,4
72455,21-04-2023,10:08:35,5,Lower Manhattan,71,1,3.75,3.75,Bakery,Pastry,Chocolate Croissant,Not Defined,April,Friday,10,4,4
72456,21-04-2023,10:08:57,3,Astoria,32,1,3,3,Coffee,Gourmet brewed coffee,Ethiopia,Regular,April,Friday,10,4,4
72457,21-04-2023,10:09:04,5,Lower Manhattan,51,2,3,6,Tea,Brewed Black tea,Earl Grey,Large,April,Friday,10,4,4
72458,21-04-2023,10:09:24,3,Astoria,23,1,2.5,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,April,Friday,10,4,4
72459,21-04-2023,10:09:34,8,Hell's Kitchen,24,2,3,6,Coffee,Drip coffee,Our Old Time Diner Blend,Large,April,Friday,10,4,4
72460,21-04-2023,10:10:29,3,Astoria,57,1,3.1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Large,April,Friday,10,4,4
72461,21-04-2023,10:10:50,3,Astoria,44,2,2.5,5,Tea,Brewed herbal tea,Peppermint,Regular,April,Friday,10,4,4
72462,21-04-2023,10:11:05,8,Hell's Kitchen,44,1,2.5,2.5,Tea,Brewed herbal tea,Peppermint,Regular,April,Friday,10,4,4
72463,21-04-2023,10:11:11,8,Hell's Kitchen,53,1,3,3,Tea,Brewed Chai tea,Traditional Blend Chai,Large,April,Friday,10,4,4
72464,21-04-2023,10:11:11,8,Hell's Kitchen,76,1,3.5,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Not Defined,April,Friday,10,4,4
72465,21-04-2023,10:11:11,8,Hell's Kitchen,83,1,14,14,Branded,Housewares,I Need My Bean! Latte cup,Not Defined,April,Friday,10,4,4
72466,21-04-2023,10:11:13,5,Lower Manhattan,22,2,2,4,Coffee,Drip coffee,Our Old Time Diner Blend,Small,April,Friday,10,4,4
72467,21-04-2023,10:11:34,8,Hell's Kitchen,42,1,2.5,2.5,Tea,Brewed herbal tea,Lemon Grass,Regular,April,Friday,10,4,4
72468,21-04-2023,10:11:40,3,Astoria,35,1,3.1,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Regular,April,Friday,10,4,4
72469,21-04-2023,10:11:42,3,Astoria,23,2,2.5,5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,April,Friday,10,4,4
72470,21-04-2023,10:11:42,3,Astoria,81,1,28,28,Branded,Clothing,I Need My Bean! T-shirt,Not Defined,April,Friday,10,4,4
72471,21-04-2023,10:12:09,8,Hell's Kitchen,49,2,3,6,Tea,Brewed Black tea,English Breakfast,Large,April,Friday,10,4,4
72472,21-04-2023,10:12:45,5,Lower Manhattan,47,3,3,9,Tea,Brewed Green tea,Serenity Green Tea,Large,April,Friday,10,4,4
72473,21-04-2023,10:12:59,8,Hell's Kitchen,30,2,3,6,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Large,April,Friday,10,4,4
72474,21-04-2023,10:13:21,5,Lower Manhattan,33,3,3.5,10.5,Coffee,Gourmet brewed coffee,Ethiopia,Large,April,Friday,10,4,4
72475,21-04-2023,10:13:21,5,Lower Manhattan,77,1,3,3,Bakery,Scone,Oatmeal Scone,Not Defined,April,Friday,10,4,4
72476,21-04-2023,10:13:33,3,Astoria,51,2,3,6,Tea,Brewed Black tea,Earl Grey,Large,April,Friday,10,4,4
72477,21-04-2023,10:13:33,3,Astoria,69,1,3.25,3.25,Bakery,Biscotti,Hazelnut Biscotti,Not Defined,April,Friday,10,4,4
72478,21-04-2023,10:13:34,3,Astoria,29,2,2.5,5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Regular,April,Friday,10,4,4
72479,21-04-2023,10:14:35,8,Hell's Kitchen,59,2,4.5,9,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Friday,10,4,4
72480,21-04-2023,10:14:43,5,Lower Manhattan,61,2,4.75,9.5,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Large,April,Friday,10,4,4
72481,21-04-2023,10:14:43,5,Lower Manhattan,77,1,3,3,Bakery,Scone,Oatmeal Scone,Not Defined,April,Friday,10,4,4
72482,21-04-2023,10:15:10,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,April,Friday,10,4,4
72483,21-04-2023,10:16:23,5,Lower Manhattan,87,2,2.1,4.2,Coffee,Barista Espresso,Ouro Brasileiro shot,Not Defined,April,Friday,10,4,4
72484,21-04-2023,10:16:23,5,Lower Manhattan,72,2,2.65,5.3,Bakery,Scone,Ginger Scone,Not Defined,April,Friday,10,4,4
72485,21-04-2023,10:16:31,3,Astoria,33,1,3.5,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Large,April,Friday,10,4,4
72486,21-04-2023,10:16:58,8,Hell's Kitchen,46,2,2.5,5,Tea,Brewed Green tea,Serenity Green Tea,Regular,April,Friday,10,4,4
72487,21-04-2023,10:16:58,8,Hell's Kitchen,74,1,3.5,3.5,Bakery,Biscotti,Ginger Biscotti,Not Defined,April,Friday,10,4,4
72488,21-04-2023,10:18:20,3,Astoria,39,1,4.25,4.25,Coffee,Barista Espresso,Latte,Regular,April,Friday,10,4,4
72489,21-04-2023,10:18:20,3,Astoria,84,2,0.8,1.6,Flavours,Regular syrup,Chocolate syrup,Not Defined,April,Friday,10,4,4
72490,21-04-2023,10:18:35,8,Hell's Kitchen,38,2,3.75,7.5,Coffee,Barista Espresso,Latte,Not Defined,April,Friday,10,4,4
72491,21-04-2023,10:18:35,8,Hell's Kitchen,84,2,0.8,1.6,Flavours,Regular syrup,Chocolate syrup,Not Defined,April,Friday,10,4,4
72492,21-04-2023,10:19:00,8,Hell's Kitchen,39,2,4.25,8.5,Coffee,Barista Espresso,Latte,Regular,April,Friday,10,4,4
72493,21-04-2023,10:19:00,8,Hell's Kitchen,84,2,0.8,1.6,Flavours,Regular syrup,Chocolate syrup,Not Defined,April,Friday,10,4,4
72494,21-04-2023,10:19:23,3,Astoria,59,2,4.5,9,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Friday,10,4,4
72495,21-04-2023,10:19:25,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,April,Friday,10,4,4
72496,21-04-2023,10:21:14,8,Hell's Kitchen,53,2,3,6,Tea,Brewed Chai tea,Traditional Blend Chai,Large,April,Friday,10,4,4
72497,21-04-2023,10:21:23,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,April,Friday,10,4,4
72498,21-04-2023,10:21:23,8,Hell's Kitchen,73,1,3.75,3.75,Bakery,Pastry,Almond Croissant,Not Defined,April,Friday,10,4,4
72499,21-04-2023,10:22:24,3,Astoria,56,2,2.55,5.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Regular,April,Friday,10,4,4
72500,21-04-2023,10:23:15,3,Astoria,44,2,2.5,5,Tea,Brewed herbal tea,Peppermint,Regular,April,Friday,10,4,4
72501,21-04-2023,10:24:08,3,Astoria,46,2,2.5,5,Tea,Brewed Green tea,Serenity Green Tea,Regular,April,Friday,10,4,4
72502,21-04-2023,10:24:12,5,Lower Manhattan,48,3,2.5,7.5,Tea,Brewed Black tea,English Breakfast,Regular,April,Friday,10,4,4
72503,21-04-2023,10:24:12,5,Lower Manhattan,70,1,3.25,3.25,Bakery,Scone,Cranberry Scone,Not Defined,April,Friday,10,4,4
72504,21-04-2023,10:24:32,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,April,Friday,10,4,4
72505,21-04-2023,10:24:32,8,Hell's Kitchen,75,1,3.5,3.5,Bakery,Pastry,Croissant,Not Defined,April,Friday,10,4,4
72506,21-04-2023,10:24:56,8,Hell's Kitchen,45,2,3,6,Tea,Brewed herbal tea,Peppermint,Large,April,Friday,10,4,4
72507,21-04-2023,10:25:26,8,Hell's Kitchen,87,1,3,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Not Defined,April,Friday,10,4,4
72508,21-04-2023,10:25:26,8,Hell's Kitchen,8,1,45,45,Coffee beans,Premium Beans,Civet Cat,Not Defined,April,Friday,10,4,4
72509,21-04-2023,10:25:37,3,Astoria,61,2,4.75,9.5,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Large,April,Friday,10,4,4
72510,21-04-2023,10:26:03,3,Astoria,44,2,2.5,5,Tea,Brewed herbal tea,Peppermint,Regular,April,Friday,10,4,4
72511,21-04-2023,10:26:07,8,Hell's Kitchen,87,2,3,6,Coffee,Barista Espresso,Ouro Brasileiro shot,Not Defined,April,Friday,10,4,4
72512,21-04-2023,10:27:26,8,Hell's Kitchen,51,2,3,6,Tea,Brewed Black tea,Earl Grey,Large,April,Friday,10,4,4
72513,21-04-2023,10:28:47,8,Hell's Kitchen,47,1,3,3,Tea,Brewed Green tea,Serenity Green Tea,Large,April,Friday,10,4,4
72514,21-04-2023,10:30:19,8,Hell's Kitchen,38,1,3.75,3.75,Coffee,Barista Espresso,Latte,Not Defined,April,Friday,10,4,4
72515,21-04-2023,10:30:19,8,Hell's Kitchen,84,1,0.8,0.8,Flavours,Regular syrup,Chocolate syrup,Not Defined,April,Friday,10,4,4
72516,21-04-2023,10:30:22,8,Hell's Kitchen,55,1,4,4,Tea,Brewed Chai tea,Morning Sunrise Chai,Large,April,Friday,10,4,4
72517,21-04-2023,10:30:36,8,Hell's Kitchen,34,1,2.45,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Small,April,Friday,10,4,4
72518,21-04-2023,10:30:36,8,Hell's Kitchen,71,1,3.75,3.75,Bakery,Pastry,Chocolate Croissant,Not Defined,April,Friday,10,4,4
72519,21-04-2023,10:30:43,3,Astoria,53,2,3,6,Tea,Brewed Chai tea,Traditional Blend Chai,Large,April,Friday,10,4,4
72520,21-04-2023,10:30:43,3,Astoria,72,1,3.25,3.25,Bakery,Scone,Ginger Scone,Not Defined,April,Friday,10,4,4
72521,21-04-2023,10:30:49,3,Astoria,23,1,2.5,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,April,Friday,10,4,4
72522,21-04-2023,10:32:29,5,Lower Manhattan,22,1,2,2,Coffee,Drip coffee,Our Old Time Diner Blend,Small,April,Friday,10,4,4
72523,21-04-2023,10:32:29,5,Lower Manhattan,79,1,3.75,3.75,Bakery,Scone,Jumbo Savory Scone,Not Defined,April,Friday,10,4,4
72524,21-04-2023,10:32:29,5,Lower Manhattan,17,1,9.5,9.5,Loose Tea,Chai tea,Morning Sunrise Chai,Not Defined,April,Friday,10,4,4
72525,21-04-2023,10:32:29,8,Hell's Kitchen,30,1,3,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Large,April,Friday,10,4,4
72526,21-04-2023,10:33:31,3,Astoria,56,2,2.55,5.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Regular,April,Friday,10,4,4
72527,21-04-2023,10:33:57,3,Astoria,24,1,3,3,Coffee,Drip coffee,Our Old Time Diner Blend,Large,April,Friday,10,4,4
72528,21-04-2023,10:34:21,3,Astoria,26,1,3,3,Coffee,Organic brewed coffee,Brazilian,Regular,April,Friday,10,4,4
72529,21-04-2023,10:35:59,8,Hell's Kitchen,31,1,2.2,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Small,April,Friday,10,4,4
72530,21-04-2023,10:35:59,8,Hell's Kitchen,60,2,3.75,7.5,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Regular,April,Friday,10,4,4
72531,21-04-2023,10:36:46,5,Lower Manhattan,26,1,3,3,Coffee,Organic brewed coffee,Brazilian,Regular,April,Friday,10,4,4
72532,21-04-2023,10:38:23,8,Hell's Kitchen,53,2,3,6,Tea,Brewed Chai tea,Traditional Blend Chai,Large,April,Friday,10,4,4
72533,21-04-2023,10:38:23,8,Hell's Kitchen,5,1,15,15,Coffee beans,Gourmet Beans,Columbian Medium Roast,Not Defined,April,Friday,10,4,4
72534,21-04-2023,10:38:50,8,Hell's Kitchen,44,1,2.5,2.5,Tea,Brewed herbal tea,Peppermint,Regular,April,Friday,10,4,4
72535,21-04-2023,10:39:17,8,Hell's Kitchen,60,2,3.75,7.5,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Regular,April,Friday,10,4,4
72536,21-04-2023,10:39:54,5,Lower Manhattan,56,1,2.55,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Regular,April,Friday,10,4,4
72537,21-04-2023,10:39:54,5,Lower Manhattan,76,1,3.5,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Not Defined,April,Friday,10,4,4
72538,21-04-2023,10:40:53,8,Hell's Kitchen,45,2,3,6,Tea,Brewed herbal tea,Peppermint,Large,April,Friday,10,4,4
72539,21-04-2023,10:40:53,8,Hell's Kitchen,15,1,9.25,9.25,Loose Tea,Green tea,Serenity Green Tea,Not Defined,April,Friday,10,4,4
72540,21-04-2023,10:41:52,5,Lower Manhattan,22,3,2,6,Coffee,Drip coffee,Our Old Time Diner Blend,Small,April,Friday,10,4,4
72541,21-04-2023,10:43:30,5,Lower Manhattan,44,3,2.5,7.5,Tea,Brewed herbal tea,Peppermint,Regular,April,Friday,10,4,4
72542,21-04-2023,10:44:37,3,Astoria,23,2,2.5,5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,April,Friday,10,4,4
72543,21-04-2023,10:44:37,3,Astoria,76,1,3.5,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Not Defined,April,Friday,10,4,4
72544,21-04-2023,10:44:58,8,Hell's Kitchen,56,1,2.55,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Regular,April,Friday,10,4,4
72545,21-04-2023,10:45:04,8,Hell's Kitchen,48,1,2.5,2.5,Tea,Brewed Black tea,English Breakfast,Regular,April,Friday,10,4,4
72546,21-04-2023,10:45:35,5,Lower Manhattan,27,2,3.5,7,Coffee,Organic brewed coffee,Brazilian,Large,April,Friday,10,4,4
72547,21-04-2023,10:45:50,8,Hell's Kitchen,51,1,3,3,Tea,Brewed Black tea,Earl Grey,Large,April,Friday,10,4,4
72548,21-04-2023,10:45:57,8,Hell's Kitchen,32,1,3,3,Coffee,Gourmet brewed coffee,Ethiopia,Regular,April,Friday,10,4,4
72549,21-04-2023,10:46:50,8,Hell's Kitchen,25,2,2.2,4.4,Coffee,Organic brewed coffee,Brazilian,Small,April,Friday,10,4,4
